id,IDObjectType,PBGID,Category,SubCategory,Religious,Infantry,Cavalry,Villager,Siege,Ranged,Melee,Military,Civilian,Unit,Building,Technology,Ability,Gunpowder,Camel,Archer,Ship,Incendiary,Springald,Warship,Khaganate,Mixed,Elephand,Battle,Monk,Hero,Force,Aoe4AnalyticsGameVersion,Aoe4ReplayApiVersion,Aoe4ReplayApiBuild,Aoe4WorldAppVersion,Aoe4WorldAppDataChecksum,Aoe4WorldMajorVersion,Aoe4WorldDataRepositoryGitCommitHash
1577,1576,6172677,Building,N/A,0,0,0,0,0,0,0,0,1,0,1,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
1578,1577,8529539,Building,N/A,0,0,0,0,0,0,0,0,1,0,1,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
1579,1578,131032,Upgrade,N/A,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
1580,1579,124651,Upgrade,N/A,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
1581,1580,124659,Upgrade,N/A,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
1582,1581,124660,Upgrade,N/A,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
1583,1582,124721,Upgrade,N/A,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
1584,1583,124725,Upgrade,N/A,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
1585,1584,125895,Upgrade,N/A,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
1586,1585,129415,Upgrade,N/A,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
1587,1586,130357,Upgrade,N/A,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
1588,1587,131034,Upgrade,N/A,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
1589,1588,131052,Upgrade,N/A,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
1590,1589,133148,Upgrade,N/A,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
1591,1590,133501,Upgrade,N/A,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
1592,1591,133503,Upgrade,N/A,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
1593,1592,136266,Upgrade,N/A,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
1594,1593,136267,Upgrade,N/A,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
1595,1594,136268,Upgrade,N/A,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
1596,1595,136272,Upgrade,N/A,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
1597,1596,136329,Upgrade,N/A,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
1598,1597,1601627,Upgrade,N/A,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
1599,1598,163624,Upgrade,N/A,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
1600,1599,166639,Upgrade,N/A,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
1601,1600,168402,Upgrade,N/A,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
1602,1601,168759,Upgrade,N/A,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
1603,1602,181857,Upgrade,N/A,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
1604,1603,181860,Upgrade,N/A,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
1605,1604,181865,Upgrade,N/A,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
1606,1605,181866,Upgrade,N/A,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
1607,1606,181867,Upgrade,N/A,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
1608,1607,181873,Upgrade,N/A,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
1609,1608,200005,Upgrade,N/A,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
1610,1609,200054,Upgrade,N/A,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
1611,1610,2028081,Upgrade,N/A,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
1612,1611,2059145,Upgrade,N/A,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
1613,1612,2059147,Upgrade,N/A,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
1614,1613,2060003,Upgrade,N/A,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
1615,1614,2062113,Upgrade,N/A,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
1616,1615,2063089,Upgrade,N/A,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
1617,1616,2074107,Upgrade,N/A,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
1618,1617,2121990,Upgrade,N/A,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
1619,1618,2127203,Upgrade,N/A,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
1620,1619,2127256,Upgrade,N/A,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
1621,1620,2127595,Upgrade,N/A,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
1622,1621,2127612,Upgrade,N/A,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
1623,1622,2130241,Upgrade,N/A,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
1624,1623,2133545,Upgrade,N/A,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
1625,1624,2138273,Upgrade,N/A,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
1626,1625,2146214,Upgrade,N/A,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
1627,1626,2146215,Upgrade,N/A,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
1628,1627,2146683,Upgrade,N/A,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
1629,1628,2146686,Upgrade,N/A,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
1630,1629,2146687,Upgrade,N/A,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
1631,1630,2146723,Upgrade,N/A,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
1632,1631,2146724,Upgrade,N/A,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
1633,1632,2146727,Upgrade,N/A,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
1634,1633,2146728,Upgrade,N/A,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
1635,1634,2146729,Upgrade,N/A,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
1636,1635,2146732,Upgrade,N/A,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
1637,1636,2146734,Upgrade,N/A,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
1638,1637,9000526,Upgrade,N/A,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
1639,1638,9000877,Upgrade,N/A,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
1640,1639,156372,Upgrade,N/A,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
1641,1640,9000378,Upgrade,N/A,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
1642,1641,127174,Upgrade,N/A,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
1643,1642,136233,Upgrade,N/A,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
1644,1643,181871,Upgrade,N/A,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
1645,1644,2059143,Upgrade,N/A,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
1646,1645,2121988,Upgrade,N/A,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
1647,1646,2146684,Upgrade,N/A,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
1648,1647,2146730,Upgrade,N/A,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
1649,1648,129562,Upgrade,N/A,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
1650,1649,133502,Upgrade,N/A,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
1651,1650,131033,Upgrade,N/A,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
1652,1651,168041,Upgrade,N/A,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
1653,1652,2146733,Upgrade,N/A,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
1654,1653,2138272,Upgrade,N/A,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
1655,1654,124662,Upgrade,N/A,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
1656,1655,124723,Upgrade,N/A,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
1657,1656,129414,Upgrade,N/A,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
1658,1657,129611,Upgrade,N/A,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
1659,1658,129984,Upgrade,N/A,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
1660,1659,130353,Upgrade,N/A,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
1661,1660,130355,Upgrade,N/A,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
1662,1661,131051,Upgrade,N/A,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
1663,1662,133155,Upgrade,N/A,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
1664,1663,136271,Upgrade,N/A,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
1665,1664,166638,Upgrade,N/A,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
1666,1665,170246,Upgrade,N/A,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
1667,1666,181855,Upgrade,N/A,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
1668,1667,181864,Upgrade,N/A,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
1669,1668,181872,Upgrade,N/A,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
1670,1669,200004,Upgrade,N/A,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
1671,1670,2059144,Upgrade,N/A,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
1672,1671,2059146,Upgrade,N/A,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
1673,1672,2062114,Upgrade,N/A,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
1674,1673,2063088,Upgrade,N/A,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
1675,1674,2074106,Upgrade,N/A,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
1676,1675,2121989,Upgrade,N/A,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
1677,1676,2127202,Upgrade,N/A,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
1678,1677,2127611,Upgrade,N/A,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
1679,1678,2130240,Upgrade,N/A,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
1680,1679,2146213,Upgrade,N/A,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
1681,1680,2146685,Upgrade,N/A,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
1682,1681,2146722,Upgrade,N/A,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
1683,1682,2146726,Upgrade,N/A,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
1684,1683,2146731,Upgrade,N/A,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
1685,1684,9000525,Upgrade,N/A,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
1686,1685,9000876,Upgrade,N/A,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
1687,1686,2127606,Ability,N/A,0,0,0,0,0,0,0,0,1,0,0,0,1,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
1688,1687,166403,Unit,N/A,0,1,0,0,0,0,1,0,1,1,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
1689,1688,2105290,Ability,N/A,0,0,0,0,0,0,0,0,1,0,0,0,1,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
1690,1689,7621527,Unit,N/A,0,1,0,0,0,0,1,0,1,1,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
1691,1690,129583,Unit,N/A,0,1,0,0,0,1,0,0,1,1,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
1692,1691,132270,Unit,N/A,0,1,0,0,0,1,0,0,1,1,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
1693,1692,133453,Unit,N/A,0,1,0,0,0,1,0,0,1,1,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
1694,1693,134714,Unit,N/A,0,1,0,0,0,1,0,0,1,1,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
1695,1694,136041,Unit,N/A,0,1,0,0,0,1,0,0,1,1,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
1696,1695,137553,Unit,N/A,0,1,0,0,0,1,0,0,1,1,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
1697,1696,199707,Unit,N/A,0,1,0,0,0,1,0,0,1,1,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
1698,1697,2046428,Unit,N/A,0,1,0,0,0,1,0,0,1,1,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
1699,1698,2284776,Unit,N/A,0,1,0,0,0,1,0,0,1,1,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
1700,1699,3600109,Unit,N/A,0,1,0,0,0,1,0,0,1,1,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
1701,1700,4797287,Unit,N/A,0,1,0,0,0,1,0,0,1,1,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
1702,1701,200000,Unit,N/A,0,0,1,0,0,1,0,0,1,1,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
1703,1702,2104156,Unit,N/A,0,0,1,0,0,1,0,0,1,1,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
1704,1703,9000522,Unit,N/A,0,0,1,0,0,1,0,0,1,1,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
1705,1704,2146757,Technology,N/A,0,0,0,0,0,0,0,0,1,0,0,1,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
1706,1705,2136951,Unit,N/A,0,0,1,0,0,1,1,0,1,1,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
1707,1706,7844054,Unit,N/A,0,0,1,0,0,1,1,0,1,1,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
1708,1707,2959907,Unit,N/A,0,1,0,0,0,0,1,0,1,1,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
1709,1708,136048,Unit,N/A,0,0,1,0,0,0,1,0,1,1,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
1710,1709,7608893,Unit,N/A,0,1,0,0,0,1,0,0,1,1,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
1711,1710,8642669,Unit,N/A,0,0,1,0,0,0,1,0,1,1,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
1712,1711,4502609,Unit,N/A,0,1,0,0,0,0,1,0,1,1,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
1713,1712,129575,Unit,N/A,0,0,1,0,0,0,1,0,1,1,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
1714,1713,132277,Unit,N/A,0,0,1,0,0,0,1,0,1,1,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
1715,1714,133460,Unit,N/A,0,0,1,0,0,0,1,0,1,1,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
1716,1715,134722,Unit,N/A,0,0,1,0,0,0,1,0,1,1,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
1717,1716,137565,Unit,N/A,0,0,1,0,0,0,1,0,1,1,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
1718,1717,166399,Unit,N/A,0,0,1,0,0,0,1,0,1,1,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
1719,1718,199716,Unit,N/A,0,0,1,0,0,0,1,0,1,1,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
1720,1719,2691843,Unit,N/A,0,0,1,0,0,0,1,0,1,1,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
1721,1720,3096230,Unit,N/A,0,0,1,0,0,0,1,0,1,1,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
1722,1721,4128483,Unit,N/A,0,0,1,0,0,0,1,0,1,1,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
1723,1722,5825703,Unit,N/A,0,0,1,0,0,0,1,0,1,1,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
1724,1723,2062104,Unit,N/A,0,1,0,0,0,1,0,0,1,1,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
1725,1724,2104195,Unit,N/A,0,1,0,0,0,1,0,0,1,1,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
1726,1725,129610,Unit,N/A,0,0,1,0,0,0,1,0,1,1,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
1727,1726,2136776,Unit,N/A,0,0,1,0,0,0,1,0,1,1,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
