id,IDBuilding,NormalizedId,PBGID,CivilizationAbbreviation,CivilizationSlug,CivilizationAttributeName,ObjectId,ObjectName,ObjectNameType,ObjectDescription,BaseId,Name,AttributeName,Description,AvaiableAgeId,Hitpoints,Food,Gold,Wood,Stone,AgeId,VizierPoint,OliveOil,Total,Supply,Armor,Weapon,Aoe4AnalyticsGameVersion,Aoe4ReplayApiVersion,Aoe4ReplayApiBuild,Aoe4WorldAppVersion,Aoe4WorldAppDataChecksum,Aoe4WorldMajorVersion,Aoe4WorldDataRepositoryGitCommitHash
413,412,,133377,ru,rus,rus,blacksmith-2,Blacksmith,building,Houses technology to improve infantry and cavalry.,blacksmith,Blacksmith,building_tech_unit_infantry_control_rus,Houses technology to improve infantry and cavalry.,2,1500,0,0,150,0,,0,0,,0,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
414,413,,133397,ru,rus,rus,capital-town-center-1,Capital Town Center,building,"All Resources can be dropped off here. Produces Villagers, Scouts, and increases your maximum Population. Adds additional attacks while garrisoned.
Capital Town Centers can detect units stealth or disguises.",capital-town-center,Capital Town Center,building_town_center_capital_rus,"All Resources can be dropped off here. Produces Villagers, Scouts, and increases your maximum Population. Adds additional attacks while garrisoned.
Capital Town Centers can detect units stealth or disguises.",1,7000,0,0,0,0,,0,0,,0,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
415,414,,136847,ru,rus,rus,cathedral-of-the-tsar-4,Cathedral of the Tsar,building,Build and defend a Wonder to secure victory. Rival civilizations will be aware of its construction and seek to destroy it.,cathedral-of-the-tsar,Cathedral of the Tsar,building_wonder_age4_saint_basils_cathedral_control_rus,Build and defend a Wonder to secure victory. Rival civilizations will be aware of its construction and seek to destroy it.,4,5000,5000,5000,5000,5000,,0,0,,0,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
416,415,,193149,ru,rus,rus,dock-1,Dock,building,"Produces naval units.
Automatically repairs nearby damaged naval units.
Capable of holding up to three Fishing Ships.",dock,Dock,building_unit_naval_rus,"Produces naval units.
Automatically repairs nearby damaged naval units.
Capable of holding up to three Fishing Ships.",1,1750,0,0,150,0,,0,0,,0,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
417,416,,133572,ru,rus,rus,farm-1,Farm,building,"Harvestable Food source. Use a Villager to gather Food from the Farm.
Only one Villager can work each Farm.",farm,Farm,building_resource_farm_control_rus,"Harvestable Food source. Use a Villager to gather Food from the Farm.
Only one Villager can work each Farm.",1,300,0,0,75,0,,0,0,,0,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
418,417,,133574,ru,rus,rus,fortified-palisade-gate-1,Fortified Palisade Gate,building,Relatively sturdy defensive gate. Must be built on a Fortified Palisade Wall segment.,fortified-palisade-gate,Fortified Palisade Gate,building_defense_palisade_gate_rus,Relatively sturdy defensive gate. Must be built on a Fortified Palisade Wall segment.,1,2500,0,0,25,0,,0,0,,0,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
419,418,,133573,ru,rus,rus,fortified-palisade-wall-1,Fortified Palisade Wall,building,"Well-built defensive wall for quickly fortifying an area.
Initially costs 21 Wood, with each additional section costing 7 Wood.",fortified-palisade-wall,Fortified Palisade Wall,building_defense_palisade_rus,"Well-built defensive wall for quickly fortifying an area.
Initially costs 21 Wood, with each additional section costing 7 Wood.",1,2500,0,0,7,0,,0,0,,0,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
420,419,,133433,ru,rus,rus,high-armory-3,High Armory,building,Decrease the cost of siege engines in nearby Siege Workshops by -20%. Contains unique siege engine technologies.,high-armory,High Armory,building_landmark_age3_kremlin_armoury_rus,Decrease the cost of siege engines in nearby Siege Workshops by -20%. Contains unique siege engine technologies.,3,5000,2400,1200,0,0,,0,0,,0,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
421,420,,133432,ru,rus,rus,high-trade-house-2,High Trade House,building,"Generates Gold like a Hunting Cabin with the value increased by +400%, without claiming any trees. Spawns a Huntable Deer every 60 seconds.
Villagers can drop off Food at this building.",high-trade-house,High Trade House,building_landmark_age2_muscovy_trade_company_control_rus,"Generates Gold like a Hunting Cabin with the value increased by +400%, without claiming any trees. Spawns a Huntable Deer every 60 seconds.
Villagers can drop off Food at this building.",2,5000,1200,600,0,0,,0,0,,0,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
422,421,,133367,ru,rus,rus,house-1,House,building,Increases your maximum Population.,house,House,building_house_control_rus,Increases your maximum Population.,1,750,0,0,50,0,,0,0,,0,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
423,422,,172205,ru,rus,rus,hunting-cabin-1,Hunting Cabin,building,"Villagers can drop off Food at this building. It houses technologies to improve Food gathering and produces Scouts.
Generates Gold based on the number of nearby trees. Trees in overlapped areas are only counted once.",hunting-cabin,Hunting Cabin,building_hunting_cabin_rus,"Villagers can drop off Food at this building. It houses technologies to improve Food gathering and produces Scouts.
Generates Gold based on the number of nearby trees. Trees in overlapped areas are only counted once.",1,750,0,0,100,0,,0,0,,0,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
424,423,,133437,ru,rus,rus,keep-3,Keep,building,Heavy garrison and defensible position. Can be upgraded with weaponry. Adds additional attacks while garrisoned.,keep,Keep,building_defense_keep_control_rus,Heavy garrison and defensible position. Can be upgraded with weaponry. Adds additional attacks while garrisoned.,3,5000,0,0,0,900,,0,0,,0,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
425,424,,133426,ru,rus,rus,kremlin-1,Kremlin,building,"Acts as a Wooden Fortress that comes with Arrowslits, Castle Turret, and Castle Watch technologies.
Can Levy Militia every 80 seconds to the Capital Town Center.",kremlin,Kremlin,building_landmark_age1_novgorod_kremlin_control_rus,"Acts as a Wooden Fortress that comes with Arrowslits, Castle Turret, and Castle Watch technologies.
Can Levy Militia every 80 seconds to the Capital Town Center.",1,5000,400,200,0,0,,0,0,,0,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
426,425,,133362,ru,rus,rus,lumber-camp-1,Lumber Camp,building,Villagers can drop off Wood at this building. Houses technologies to improve Wood gathering.,lumber-camp,Lumber Camp,building_econ_wood_control_rus,Villagers can drop off Wood at this building. Houses technologies to improve Wood gathering.,1,750,0,0,50,0,,0,0,,0,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
427,426,,133355,ru,rus,rus,market-2,Market,building,Allows the buying and selling of resources and produces the Trader.,market,Market,building_econ_market_control_rus,Allows the buying and selling of resources and produces the Trader.,2,1000,0,0,100,0,,0,0,,0,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
428,427,,133358,ru,rus,rus,mining-camp-1,Mining Camp,building,Villagers can drop off Stone and Gold at this building. Houses technologies to improve mining.,mining-camp,Mining Camp,building_econ_mining_camp_control_rus,Villagers can drop off Stone and Gold at this building. Houses technologies to improve mining.,1,750,0,0,50,0,,0,0,,0,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
429,428,,133414,ru,rus,rus,monastery-3,Monastery,building,"Produces religious units and houses religious technologies. Starting in the Castle Age (III), religious units can pick up Relics and place them in this building to generate Gold.",monastery,Monastery,building_unit_religious_control_rus,"Produces religious units and houses religious technologies. Starting in the Castle Age (III), religious units can pick up Relics and place them in this building to generate Gold.",3,2100,0,0,200,0,,0,0,,0,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
430,429,,133421,ru,rus,rus,siege-workshop-3,Siege Workshop,building,Produces siege engines and powerful gunpowder units.,siege-workshop,Siege Workshop,building_unit_siege_control_rus,Produces siege engines and powerful gunpowder units.,3,2100,0,0,300,0,,0,0,,0,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
431,430,,133434,ru,rus,rus,spasskaya-tower-3,Spasskaya Tower,building,"Acts as a Keep with all weapon emplacements and increased health.
Unlocks the building of Stone Walls, Stone Gates, and Stone Wall Towers.",spasskaya-tower,Spasskaya Tower,building_landmark_age3_spassakaya_tower_control_rus,"Acts as a Keep with all weapon emplacements and increased health.
Unlocks the building of Stone Walls, Stone Gates, and Stone Wall Towers.",3,10000,2400,1200,0,0,,0,0,,0,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
432,431,,133399,ru,rus,rus,stable-2,Stable,building,Produces cavalry military units.,stable,Stable,building_unit_cavalry_control_rus,Produces cavalry military units.,2,1500,0,0,150,0,,0,0,,0,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
433,432,,133441,ru,rus,rus,stone-wall-4,Stone Wall,building,"Sturdy wall that cannot be attacked by torches. 
Units on walls take 25% less damage from ranged attacks, 50% less damage from siege attacks, and their range is increased by +2.",stone-wall,Stone Wall,building_defense_wall_rus,"Sturdy wall that cannot be attacked by torches. 
Units on walls take 25% less damage from ranged attacks, 50% less damage from siege attacks, and their range is increased by +2.",4,3000,0,0,0,25,,0,0,,0,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
434,433,,133442,ru,rus,rus,stone-wall-gate-4,Stone Wall Gate,building,"Heavy defensive gate. Must be built on a Stone Wall segment.
Infantry can use the gate to access the top of the walls.",stone-wall-gate,Stone Wall Gate,building_defense_wall_gate_rus,"Heavy defensive gate. Must be built on a Stone Wall segment.
Infantry can use the gate to access the top of the walls.",4,3000,0,0,0,50,,0,0,,0,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
435,434,,133439,ru,rus,rus,stone-wall-tower-4,Stone Wall Tower,building,"Heavy defensive tower that fires a springald. Must be built on a Stone Wall segment.
Infantry can use the tower to access the top of the walls.",stone-wall-tower,Stone Wall Tower,building_defense_tower_rus,"Heavy defensive tower that fires a springald. Must be built on a Stone Wall segment.
Infantry can use the tower to access the top of the walls.",4,3000,0,0,0,300,,0,0,,0,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
436,435,,133425,ru,rus,rus,the-golden-gate-1,The Golden Gate,building,Allows the exchange of resources at a favorable rate. Generates an additional exchange every 50 seconds.,the-golden-gate,The Golden Gate,building_landmark_age1_golden_gate_vladimir_control_rus,Allows the exchange of resources at a favorable rate. Generates an additional exchange every 50 seconds.,1,5000,400,200,0,0,,0,0,,0,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
437,436,,178553,ru,rus,rus,town-center-2,Town Center,building,"All Resources can be dropped off here. Produces Villagers, Scouts, and increases your maximum Population. Adds additional attacks while garrisoned.
Non-Capital Town Centers can't detect stealth or disguises.",town-center,Town Center,building_town_center_rus,"All Resources can be dropped off here. Produces Villagers, Scouts, and increases your maximum Population. Adds additional attacks while garrisoned.
Non-Capital Town Centers can't detect stealth or disguises.",2,2500,0,0,400,350,,0,0,,0,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
438,437,,133392,ru,rus,rus,university-4,University,building,Houses advanced technology that benefit the civilization.,university,University,building_tech_university_control_rus,Houses advanced technology that benefit the civilization.,4,2100,0,0,450,0,,0,0,,0,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
439,438,,133438,ru,rus,rus,wooden-fortress-1,Wooden Fortress,building,Sturdy wooden stronghold with extensive line of sight that detects units stealth or disguises. Can be upgraded with weaponry. Attacks while garrisoned.,wooden-fortress,Wooden Fortress,building_defense_wooden_fort_rus,Sturdy wooden stronghold with extensive line of sight that detects units stealth or disguises. Can be upgraded with weaponry. Attacks while garrisoned.,1,1750,0,0,175,0,,0,0,,0,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
440,439,,5959804,zx,zhuxi,chinese_ha_01,archery-range-2,Archery Range,building,"Produces ranged infantry units.
Generates tax each time a unit or research is produced.",archery-range,Archery Range,building_unit_ranged_control_chi_ha_01,"Produces ranged infantry units.
Generates tax each time a unit or research is produced.",2,1500,0,0,150,0,,0,0,,0,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
441,440,,4586329,zx,zhuxi,chinese_ha_01,barracks-1,Barracks,building,"Produces melee infantry units.
Generates tax each time a unit or research is produced.",barracks,Barracks,building_unit_infantry_control_chi_ha_01,"Produces melee infantry units.
Generates tax each time a unit or research is produced.",1,1500,0,0,150,0,,0,0,,0,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
442,441,,4996231,zx,zhuxi,chinese_ha_01,blacksmith-2,Blacksmith,building,"Houses technology to improve infantry and cavalry.
Generates tax each time a technology completes.",blacksmith,Blacksmith,building_tech_unit_infantry_control_chi_ha_01,"Houses technology to improve infantry and cavalry.
Generates tax each time a technology completes.",2,1500,0,0,150,0,,0,0,,0,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
443,442,,5231702,zx,zhuxi,chinese_ha_01,capital-town-center-1,Capital Town Center,building,"All Resources can be dropped off here. Produces Villagers, Scouts, Officials, and increases your maximum Population. Adds additional attacks while garrisoned.
Capital Town Centers can detect stealth or disguises.",capital-town-center,Capital Town Center,building_town_center_capital_chi_ha_01,"All Resources can be dropped off here. Produces Villagers, Scouts, Officials, and increases your maximum Population. Adds additional attacks while garrisoned.
Capital Town Centers can detect stealth or disguises.",1,7000,0,0,0,0,,0,0,,0,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
444,443,,2760206,zx,zhuxi,chinese_ha_01,dock-1,Dock,building,"Produces naval units.
Automatically repairs nearby damaged naval units.
Capable of holding up to three fishing ships.
Generates Tax each time a unit or research is produced.",dock,Dock,building_unit_naval_chi_ha_01,"Produces naval units.
Automatically repairs nearby damaged naval units.
Capable of holding up to three fishing ships.
Generates Tax each time a unit or research is produced.",1,1750,0,0,150,0,,0,0,,0,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
445,444,,4276574,zx,zhuxi,chinese_ha_01,enclave-of-the-emperor-4,Enclave of the Emperor,building,Build and defend a Wonder to secure victory. Rival civilizations will be aware of its construction and seek to destroy it.,enclave-of-the-emperor,Enclave of the Emperor,building_wonder_age4_forbidden_control_chi_ha_01,Build and defend a Wonder to secure victory. Rival civilizations will be aware of its construction and seek to destroy it.,4,5000,5000,5000,5000,5000,,0,0,,0,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
